base_run_id,attack_dataset_id,attack_type,attacker_ratio,num_attackers,overlay_rows,synthetic_rows,attack_start_time,output
run_001007,run_001007__stale_message_replay_30,stale_message_replay,0.3,90,242601,0,120.0,dataset/overlays/run_001007/stale_message_replay_30/attack_overlay.csv
run_001007,run_001007__sybil_30,sybil,0.3,90,245321,0,120.0,dataset/overlays/run_001007/sybil_30/attack_overlay.csv
run_001007,run_001007__impersonation_30,impersonation,0.3,90,223028,0,120.0,dataset/overlays/run_001007/impersonation_30/attack_overlay.csv
run_001007,run_001007__pseudonym_abuse_30,pseudonym_abuse,0.3,90,241795,0,120.0,dataset/overlays/run_001007/pseudonym_abuse_30/attack_overlay.csv
run_001007,run_001007__flooding_ddos_30,flooding_ddos,0.3,90,1191305,953044,120.0,dataset/overlays/run_001007/flooding_ddos_30/attack_overlay.csv
run_001007,run_001007__beacon_rate_abuse_30,beacon_rate_abuse,0.3,90,488258,244129,120.0,dataset/overlays/run_001007/beacon_rate_abuse_30/attack_overlay.csv
run_001007,run_001007__gnss_spoofing_30,gnss_spoofing,0.3,90,235829,0,120.0,dataset/overlays/run_001007/gnss_spoofing_30/attack_overlay.csv
run_001007,run_001007__map_location_spoofing_30,map_location_spoofing,0.3,90,228248,0,120.0,dataset/overlays/run_001007/map_location_spoofing_30/attack_overlay.csv
run_001007,run_001007__ghost_vehicle_30,ghost_vehicle,0.3,90,491872,245936,120.0,dataset/overlays/run_001007/ghost_vehicle_30/attack_overlay.csv
run_001007,run_001007__false_object_injection_30,false_object_injection,0.3,90,223750,0,120.0,dataset/overlays/run_001007/false_object_injection_30/attack_overlay.csv
run_001007,run_001007__object_position_shift_30,object_position_shift,0.3,90,237386,0,120.0,dataset/overlays/run_001007/object_position_shift_30/attack_overlay.csv
run_001008,run_001008__constant_position_30,constant_position,0.3,90,240442,0,120.0,dataset/overlays/run_001008/constant_position_30/attack_overlay.csv
run_001008,run_001008__position_offset_30,position_offset,0.3,90,224521,0,120.0,dataset/overlays/run_001008/position_offset_30/attack_overlay.csv
run_001008,run_001008__random_position_30,random_position,0.3,90,246300,0,120.0,dataset/overlays/run_001008/random_position_30/attack_overlay.csv
run_001008,run_001008__speed_manipulation_30,speed_manipulation,0.3,90,250619,0,120.0,dataset/overlays/run_001008/speed_manipulation_30/attack_overlay.csv
run_001008,run_001008__acceleration_manipulation_30,acceleration_manipulation,0.3,90,231065,0,120.0,dataset/overlays/run_001008/acceleration_manipulation_30/attack_overlay.csv
run_001008,run_001008__heading_manipulation_30,heading_manipulation,0.3,90,250345,0,120.0,dataset/overlays/run_001008/heading_manipulation_30/attack_overlay.csv
run_001008,run_001008__lane_spoofing_30,lane_spoofing,0.3,90,233735,0,120.0,dataset/overlays/run_001008/lane_spoofing_30/attack_overlay.csv
run_001008,run_001008__impossible_kinematics_30,impossible_kinematics,0.3,90,242671,0,120.0,dataset/overlays/run_001008/impossible_kinematics_30/attack_overlay.csv
run_001008,run_001008__eventual_stop_30,eventual_stop,0.3,90,235035,0,120.0,dataset/overlays/run_001008/eventual_stop_30/attack_overlay.csv
run_001008,run_001008__false_brake_event_30,false_brake_event,0.3,90,253645,0,120.0,dataset/overlays/run_001008/false_brake_event_30/attack_overlay.csv
run_001008,run_001008__false_emergency_vehicle_30,false_emergency_vehicle,0.3,90,235649,0,120.0,dataset/overlays/run_001008/false_emergency_vehicle_30/attack_overlay.csv
run_001008,run_001008__false_hazard_event_30,false_hazard_event,0.3,90,229919,0,120.0,dataset/overlays/run_001008/false_hazard_event_30/attack_overlay.csv
run_001008,run_001008__replay_30,replay,0.3,90,236650,0,120.0,dataset/overlays/run_001008/replay_30/attack_overlay.csv
run_001008,run_001008__delayed_message_30,delayed_message,0.3,90,246548,0,120.0,dataset/overlays/run_001008/delayed_message_30/attack_overlay.csv
run_001008,run_001008__timestamp_shift_30,timestamp_shift,0.3,90,240141,0,120.0,dataset/overlays/run_001008/timestamp_shift_30/attack_overlay.csv
run_001008,run_001008__stale_message_replay_30,stale_message_replay,0.3,90,235509,0,120.0,dataset/overlays/run_001008/stale_message_replay_30/attack_overlay.csv
run_001008,run_001008__sybil_30,sybil,0.3,90,227853,0,120.0,dataset/overlays/run_001008/sybil_30/attack_overlay.csv
run_001008,run_001008__impersonation_30,impersonation,0.3,90,240212,0,120.0,dataset/overlays/run_001008/impersonation_30/attack_overlay.csv
run_001008,run_001008__pseudonym_abuse_30,pseudonym_abuse,0.3,90,241710,0,120.0,dataset/overlays/run_001008/pseudonym_abuse_30/attack_overlay.csv
run_001008,run_001008__flooding_ddos_30,flooding_ddos,0.3,90,1137225,909780,120.0,dataset/overlays/run_001008/flooding_ddos_30/attack_overlay.csv
run_001008,run_001008__beacon_rate_abuse_30,beacon_rate_abuse,0.3,90,488392,244196,120.0,dataset/overlays/run_001008/beacon_rate_abuse_30/attack_overlay.csv
run_001008,run_001008__gnss_spoofing_30,gnss_spoofing,0.3,90,242722,0,120.0,dataset/overlays/run_001008/gnss_spoofing_30/attack_overlay.csv
run_001008,run_001008__map_location_spoofing_30,map_location_spoofing,0.3,90,245148,0,120.0,dataset/overlays/run_001008/map_location_spoofing_30/attack_overlay.csv
run_001008,run_001008__ghost_vehicle_30,ghost_vehicle,0.3,90,488010,244005,120.0,dataset/overlays/run_001008/ghost_vehicle_30/attack_overlay.csv
run_001008,run_001008__false_object_injection_30,false_object_injection,0.3,90,242609,0,120.0,dataset/overlays/run_001008/false_object_injection_30/attack_overlay.csv
run_001008,run_001008__object_position_shift_30,object_position_shift,0.3,90,235203,0,120.0,dataset/overlays/run_001008/object_position_shift_30/attack_overlay.csv
run_001009,run_001009__constant_position_30,constant_position,0.3,90,238190,0,120.0,dataset/overlays/run_001009/constant_position_30/attack_overlay.csv
run_001009,run_001009__position_offset_30,position_offset,0.3,90,250580,0,120.0,dataset/overlays/run_001009/position_offset_30/attack_overlay.csv
run_001009,run_001009__random_position_30,random_position,0.3,90,241165,0,120.0,dataset/overlays/run_001009/random_position_30/attack_overlay.csv
run_001009,run_001009__speed_manipulation_30,speed_manipulation,0.3,90,242387,0,120.0,dataset/overlays/run_001009/speed_manipulation_30/attack_overlay.csv
run_001009,run_001009__acceleration_manipulation_30,acceleration_manipulation,0.3,90,235266,0,120.0,dataset/overlays/run_001009/acceleration_manipulation_30/attack_overlay.csv
run_001009,run_001009__heading_manipulation_30,heading_manipulation,0.3,90,233088,0,120.0,dataset/overlays/run_001009/heading_manipulation_30/attack_overlay.csv
run_001009,run_001009__lane_spoofing_30,lane_spoofing,0.3,90,236281,0,120.0,dataset/overlays/run_001009/lane_spoofing_30/attack_overlay.csv
run_001009,run_001009__impossible_kinematics_30,impossible_kinematics,0.3,90,241501,0,120.0,dataset/overlays/run_001009/impossible_kinematics_30/attack_overlay.csv
run_001009,run_001009__eventual_stop_30,eventual_stop,0.3,90,234775,0,120.0,dataset/overlays/run_001009/eventual_stop_30/attack_overlay.csv
run_001009,run_001009__false_brake_event_30,false_brake_event,0.3,90,221427,0,120.0,dataset/overlays/run_001009/false_brake_event_30/attack_overlay.csv
run_001009,run_001009__false_emergency_vehicle_30,false_emergency_vehicle,0.3,90,233455,0,120.0,dataset/overlays/run_001009/false_emergency_vehicle_30/attack_overlay.csv
run_001009,run_001009__false_hazard_event_30,false_hazard_event,0.3,90,233990,0,120.0,dataset/overlays/run_001009/false_hazard_event_30/attack_overlay.csv
run_001009,run_001009__replay_30,replay,0.3,90,236164,0,120.0,dataset/overlays/run_001009/replay_30/attack_overlay.csv
run_001009,run_001009__delayed_message_30,delayed_message,0.3,90,246747,0,120.0,dataset/overlays/run_001009/delayed_message_30/attack_overlay.csv
run_001009,run_001009__timestamp_shift_30,timestamp_shift,0.3,90,232757,0,120.0,dataset/overlays/run_001009/timestamp_shift_30/attack_overlay.csv
run_001009,run_001009__stale_message_replay_30,stale_message_replay,0.3,90,239007,0,120.0,dataset/overlays/run_001009/stale_message_replay_30/attack_overlay.csv
run_001009,run_001009__sybil_30,sybil,0.3,90,230379,0,120.0,dataset/overlays/run_001009/sybil_30/attack_overlay.csv
run_001009,run_001009__impersonation_30,impersonation,0.3,90,236261,0,120.0,dataset/overlays/run_001009/impersonation_30/attack_overlay.csv
run_001009,run_001009__pseudonym_abuse_30,pseudonym_abuse,0.3,90,232072,0,120.0,dataset/overlays/run_001009/pseudonym_abuse_30/attack_overlay.csv
run_001009,run_001009__flooding_ddos_30,flooding_ddos,0.3,90,1183875,947100,120.0,dataset/overlays/run_001009/flooding_ddos_30/attack_overlay.csv
run_001009,run_001009__beacon_rate_abuse_30,beacon_rate_abuse,0.3,90,458294,229147,120.0,dataset/overlays/run_001009/beacon_rate_abuse_30/attack_overlay.csv
run_001009,run_001009__gnss_spoofing_30,gnss_spoofing,0.3,90,242512,0,120.0,dataset/overlays/run_001009/gnss_spoofing_30/attack_overlay.csv
run_001009,run_001009__map_location_spoofing_30,map_location_spoofing,0.3,90,247383,0,120.0,dataset/overlays/run_001009/map_location_spoofing_30/attack_overlay.csv
run_001009,run_001009__ghost_vehicle_30,ghost_vehicle,0.3,90,457706,228853,120.0,dataset/overlays/run_001009/ghost_vehicle_30/attack_overlay.csv
run_001009,run_001009__false_object_injection_30,false_object_injection,0.3,90,226501,0,120.0,dataset/overlays/run_001009/false_object_injection_30/attack_overlay.csv
run_001009,run_001009__object_position_shift_30,object_position_shift,0.3,90,247919,0,120.0,dataset/overlays/run_001009/object_position_shift_30/attack_overlay.csv
run_001010,run_001010__constant_position_30,constant_position,0.3,90,225396,0,120.0,dataset/overlays/run_001010/constant_position_30/attack_overlay.csv
run_001010,run_001010__position_offset_30,position_offset,0.3,90,231727,0,120.0,dataset/overlays/run_001010/position_offset_30/attack_overlay.csv
run_001010,run_001010__random_position_30,random_position,0.3,90,237403,0,120.0,dataset/overlays/run_001010/random_position_30/attack_overlay.csv
run_001010,run_001010__speed_manipulation_30,speed_manipulation,0.3,90,244838,0,120.0,dataset/overlays/run_001010/speed_manipulation_30/attack_overlay.csv
run_001010,run_001010__acceleration_manipulation_30,acceleration_manipulation,0.3,90,227504,0,120.0,dataset/overlays/run_001010/acceleration_manipulation_30/attack_overlay.csv
run_001010,run_001010__heading_manipulation_30,heading_manipulation,0.3,90,243692,0,120.0,dataset/overlays/run_001010/heading_manipulation_30/attack_overlay.csv
run_001010,run_001010__lane_spoofing_30,lane_spoofing,0.3,90,226148,0,120.0,dataset/overlays/run_001010/lane_spoofing_30/attack_overlay.csv
run_001010,run_001010__impossible_kinematics_30,impossible_kinematics,0.3,90,236378,0,120.0,dataset/overlays/run_001010/impossible_kinematics_30/attack_overlay.csv
run_001010,run_001010__eventual_stop_30,eventual_stop,0.3,90,234144,0,120.0,dataset/overlays/run_001010/eventual_stop_30/attack_overlay.csv
run_001010,run_001010__false_brake_event_30,false_brake_event,0.3,90,239324,0,120.0,dataset/overlays/run_001010/false_brake_event_30/attack_overlay.csv
run_001010,run_001010__false_emergency_vehicle_30,false_emergency_vehicle,0.3,90,237115,0,120.0,dataset/overlays/run_001010/false_emergency_vehicle_30/attack_overlay.csv
run_001010,run_001010__false_hazard_event_30,false_hazard_event,0.3,90,224848,0,120.0,dataset/overlays/run_001010/false_hazard_event_30/attack_overlay.csv
run_001010,run_001010__replay_30,replay,0.3,90,235002,0,120.0,dataset/overlays/run_001010/replay_30/attack_overlay.csv
run_001010,run_001010__delayed_message_30,delayed_message,0.3,90,233940,0,120.0,dataset/overlays/run_001010/delayed_message_30/attack_overlay.csv
run_001010,run_001010__timestamp_shift_30,timestamp_shift,0.3,90,233369,0,120.0,dataset/overlays/run_001010/timestamp_shift_30/attack_overlay.csv
run_001010,run_001010__stale_message_replay_30,stale_message_replay,0.3,90,242710,0,120.0,dataset/overlays/run_001010/stale_message_replay_30/attack_overlay.csv
run_001010,run_001010__sybil_30,sybil,0.3,90,216397,0,120.0,dataset/overlays/run_001010/sybil_30/attack_overlay.csv
run_001010,run_001010__impersonation_30,impersonation,0.3,90,222684,0,120.0,dataset/overlays/run_001010/impersonation_30/attack_overlay.csv
run_001010,run_001010__pseudonym_abuse_30,pseudonym_abuse,0.3,90,224817,0,120.0,dataset/overlays/run_001010/pseudonym_abuse_30/attack_overlay.csv
run_001010,run_001010__flooding_ddos_30,flooding_ddos,0.3,90,1207020,965616,120.0,dataset/overlays/run_001010/flooding_ddos_30/attack_overlay.csv
run_001010,run_001010__beacon_rate_abuse_30,beacon_rate_abuse,0.3,90,471598,235799,120.0,dataset/overlays/run_001010/beacon_rate_abuse_30/attack_overlay.csv
run_001010,run_001010__gnss_spoofing_30,gnss_spoofing,0.3,90,235929,0,120.0,dataset/overlays/run_001010/gnss_spoofing_30/attack_overlay.csv
run_001010,run_001010__map_location_spoofing_30,map_location_spoofing,0.3,90,233113,0,120.0,dataset/overlays/run_001010/map_location_spoofing_30/attack_overlay.csv
run_001010,run_001010__ghost_vehicle_30,ghost_vehicle,0.3,90,479848,239924,120.0,dataset/overlays/run_001010/ghost_vehicle_30/attack_overlay.csv
run_001010,run_001010__false_object_injection_30,false_object_injection,0.3,90,233481,0,120.0,dataset/overlays/run_001010/false_object_injection_30/attack_overlay.csv
run_001010,run_001010__object_position_shift_30,object_position_shift,0.3,90,239559,0,120.0,dataset/overlays/run_001010/object_position_shift_30/attack_overlay.csv
run_001011,run_001011__constant_position_5,constant_position,0.05,38,109425,0,120.0,dataset/overlays/run_001011/constant_position_5/attack_overlay.csv
run_001011,run_001011__position_offset_5,position_offset,0.05,38,98504,0,120.0,dataset/overlays/run_001011/position_offset_5/attack_overlay.csv
run_001011,run_001011__random_position_5,random_position,0.05,38,105031,0,120.0,dataset/overlays/run_001011/random_position_5/attack_overlay.csv
run_001011,run_001011__speed_manipulation_5,speed_manipulation,0.05,38,98356,0,120.0,dataset/overlays/run_001011/speed_manipulation_5/attack_overlay.csv
run_001011,run_001011__acceleration_manipulation_5,acceleration_manipulation,0.05,38,94475,0,120.0,dataset/overlays/run_001011/acceleration_manipulation_5/attack_overlay.csv
run_001011,run_001011__heading_manipulation_5,heading_manipulation,0.05,38,109132,0,120.0,dataset/overlays/run_001011/heading_manipulation_5/attack_overlay.csv
run_001011,run_001011__lane_spoofing_5,lane_spoofing,0.05,38,113451,0,120.0,dataset/overlays/run_001011/lane_spoofing_5/attack_overlay.csv
run_001011,run_001011__impossible_kinematics_5,impossible_kinematics,0.05,38,94004,0,120.0,dataset/overlays/run_001011/impossible_kinematics_5/attack_overlay.csv
run_001011,run_001011__eventual_stop_5,eventual_stop,0.05,38,99418,0,120.0,dataset/overlays/run_001011/eventual_stop_5/attack_overlay.csv
run_001011,run_001011__false_brake_event_5,false_brake_event,0.05,38,101759,0,120.0,dataset/overlays/run_001011/false_brake_event_5/attack_overlay.csv
run_001011,run_001011__false_emergency_vehicle_5,false_emergency_vehicle,0.05,38,95248,0,120.0,dataset/overlays/run_001011/false_emergency_vehicle_5/attack_overlay.csv
run_001011,run_001011__false_hazard_event_5,false_hazard_event,0.05,38,98013,0,120.0,dataset/overlays/run_001011/false_hazard_event_5/attack_overlay.csv
run_001011,run_001011__replay_5,replay,0.05,38,102997,0,120.0,dataset/overlays/run_001011/replay_5/attack_overlay.csv
run_001011,run_001011__delayed_message_5,delayed_message,0.05,38,101909,0,120.0,dataset/overlays/run_001011/delayed_message_5/attack_overlay.csv
run_001011,run_001011__timestamp_shift_5,timestamp_shift,0.05,38,102062,0,120.0,dataset/overlays/run_001011/timestamp_shift_5/attack_overlay.csv
run_001011,run_001011__stale_message_replay_5,stale_message_replay,0.05,38,105076,0,120.0,dataset/overlays/run_001011/stale_message_replay_5/attack_overlay.csv
run_001011,run_001011__sybil_5,sybil,0.05,38,106164,0,120.0,dataset/overlays/run_001011/sybil_5/attack_overlay.csv
run_001011,run_001011__impersonation_5,impersonation,0.05,38,108414,0,120.0,dataset/overlays/run_001011/impersonation_5/attack_overlay.csv
run_001011,run_001011__pseudonym_abuse_5,pseudonym_abuse,0.05,38,89603,0,120.0,dataset/overlays/run_001011/pseudonym_abuse_5/attack_overlay.csv
run_001011,run_001011__flooding_ddos_5,flooding_ddos,0.05,38,543570,434856,120.0,dataset/overlays/run_001011/flooding_ddos_5/attack_overlay.csv
run_001011,run_001011__beacon_rate_abuse_5,beacon_rate_abuse,0.05,38,194068,97034,120.0,dataset/overlays/run_001011/beacon_rate_abuse_5/attack_overlay.csv
run_001011,run_001011__gnss_spoofing_5,gnss_spoofing,0.05,38,102323,0,120.0,dataset/overlays/run_001011/gnss_spoofing_5/attack_overlay.csv
run_001011,run_001011__map_location_spoofing_5,map_location_spoofing,0.05,38,109608,0,120.0,dataset/overlays/run_001011/map_location_spoofing_5/attack_overlay.csv
run_001011,run_001011__ghost_vehicle_5,ghost_vehicle,0.05,38,208176,104088,120.0,dataset/overlays/run_001011/ghost_vehicle_5/attack_overlay.csv
run_001011,run_001011__false_object_injection_5,false_object_injection,0.05,38,101207,0,120.0,dataset/overlays/run_001011/false_object_injection_5/attack_overlay.csv
run_001011,run_001011__object_position_shift_5,object_position_shift,0.05,38,97376,0,120.0,dataset/overlays/run_001011/object_position_shift_5/attack_overlay.csv
run_001012,run_001012__constant_position_5,constant_position,0.05,38,93691,0,120.0,dataset/overlays/run_001012/constant_position_5/attack_overlay.csv
run_001012,run_001012__position_offset_5,position_offset,0.05,38,100872,0,120.0,dataset/overlays/run_001012/position_offset_5/attack_overlay.csv
run_001012,run_001012__random_position_5,random_position,0.05,38,100953,0,120.0,dataset/overlays/run_001012/random_position_5/attack_overlay.csv
run_001012,run_001012__speed_manipulation_5,speed_manipulation,0.05,38,104447,0,120.0,dataset/overlays/run_001012/speed_manipulation_5/attack_overlay.csv
run_001012,run_001012__acceleration_manipulation_5,acceleration_manipulation,0.05,38,104631,0,120.0,dataset/overlays/run_001012/acceleration_manipulation_5/attack_overlay.csv
run_001012,run_001012__heading_manipulation_5,heading_manipulation,0.05,38,108360,0,120.0,dataset/overlays/run_001012/heading_manipulation_5/attack_overlay.csv
run_001012,run_001012__lane_spoofing_5,lane_spoofing,0.05,38,105771,0,120.0,dataset/overlays/run_001012/lane_spoofing_5/attack_overlay.csv
run_001012,run_001012__impossible_kinematics_5,impossible_kinematics,0.05,38,98740,0,120.0,dataset/overlays/run_001012/impossible_kinematics_5/attack_overlay.csv
run_001012,run_001012__eventual_stop_5,eventual_stop,0.05,38,105421,0,120.0,dataset/overlays/run_001012/eventual_stop_5/attack_overlay.csv
run_001012,run_001012__false_brake_event_5,false_brake_event,0.05,38,90887,0,120.0,dataset/overlays/run_001012/false_brake_event_5/attack_overlay.csv
run_001012,run_001012__false_emergency_vehicle_5,false_emergency_vehicle,0.05,38,96271,0,120.0,dataset/overlays/run_001012/false_emergency_vehicle_5/attack_overlay.csv
run_001012,run_001012__false_hazard_event_5,false_hazard_event,0.05,38,114689,0,120.0,dataset/overlays/run_001012/false_hazard_event_5/attack_overlay.csv
run_001012,run_001012__replay_5,replay,0.05,38,97686,0,120.0,dataset/overlays/run_001012/replay_5/attack_overlay.csv
run_001012,run_001012__delayed_message_5,delayed_message,0.05,38,105440,0,120.0,dataset/overlays/run_001012/delayed_message_5/attack_overlay.csv
run_001012,run_001012__timestamp_shift_5,timestamp_shift,0.05,38,114380,0,120.0,dataset/overlays/run_001012/timestamp_shift_5/attack_overlay.csv
run_001012,run_001012__stale_message_replay_5,stale_message_replay,0.05,38,98078,0,120.0,dataset/overlays/run_001012/stale_message_replay_5/attack_overlay.csv
run_001012,run_001012__sybil_5,sybil,0.05,38,101651,0,120.0,dataset/overlays/run_001012/sybil_5/attack_overlay.csv
run_001012,run_001012__impersonation_5,impersonation,0.05,38,116956,0,120.0,dataset/overlays/run_001012/impersonation_5/attack_overlay.csv
run_001012,run_001012__pseudonym_abuse_5,pseudonym_abuse,0.05,38,104462,0,120.0,dataset/overlays/run_001012/pseudonym_abuse_5/attack_overlay.csv
run_001012,run_001012__flooding_ddos_5,flooding_ddos,0.05,38,527435,421948,120.0,dataset/overlays/run_001012/flooding_ddos_5/attack_overlay.csv
run_001012,run_001012__beacon_rate_abuse_5,beacon_rate_abuse,0.05,38,177334,88667,120.0,dataset/overlays/run_001012/beacon_rate_abuse_5/attack_overlay.csv
run_001012,run_001012__gnss_spoofing_5,gnss_spoofing,0.05,38,96896,0,120.0,dataset/overlays/run_001012/gnss_spoofing_5/attack_overlay.csv
run_001012,run_001012__map_location_spoofing_5,map_location_spoofing,0.05,38,102338,0,120.0,dataset/overlays/run_001012/map_location_spoofing_5/attack_overlay.csv
run_001012,run_001012__ghost_vehicle_5,ghost_vehicle,0.05,38,221092,110546,120.0,dataset/overlays/run_001012/ghost_vehicle_5/attack_overlay.csv
run_001012,run_001012__false_object_injection_5,false_object_injection,0.05,38,100121,0,120.0,dataset/overlays/run_001012/false_object_injection_5/attack_overlay.csv
run_001012,run_001012__object_position_shift_5,object_position_shift,0.05,38,104011,0,120.0,dataset/overlays/run_001012/object_position_shift_5/attack_overlay.csv
run_001013,run_001013__constant_position_5,constant_position,0.05,38,101814,0,120.0,dataset/overlays/run_001013/constant_position_5/attack_overlay.csv
run_001013,run_001013__position_offset_5,position_offset,0.05,38,119915,0,120.0,dataset/overlays/run_001013/position_offset_5/attack_overlay.csv
run_001013,run_001013__random_position_5,random_position,0.05,38,96682,0,120.0,dataset/overlays/run_001013/random_position_5/attack_overlay.csv
run_001013,run_001013__speed_manipulation_5,speed_manipulation,0.05,38,108628,0,120.0,dataset/overlays/run_001013/speed_manipulation_5/attack_overlay.csv
run_001013,run_001013__acceleration_manipulation_5,acceleration_manipulation,0.05,38,100883,0,120.0,dataset/overlays/run_001013/acceleration_manipulation_5/attack_overlay.csv
run_001013,run_001013__heading_manipulation_5,heading_manipulation,0.05,38,96869,0,120.0,dataset/overlays/run_001013/heading_manipulation_5/attack_overlay.csv
run_001013,run_001013__lane_spoofing_5,lane_spoofing,0.05,38,106790,0,120.0,dataset/overlays/run_001013/lane_spoofing_5/attack_overlay.csv
run_001013,run_001013__impossible_kinematics_5,impossible_kinematics,0.05,38,106702,0,120.0,dataset/overlays/run_001013/impossible_kinematics_5/attack_overlay.csv
run_001013,run_001013__eventual_stop_5,eventual_stop,0.05,38,95516,0,120.0,dataset/overlays/run_001013/eventual_stop_5/attack_overlay.csv
run_001013,run_001013__false_brake_event_5,false_brake_event,0.05,38,97775,0,120.0,dataset/overlays/run_001013/false_brake_event_5/attack_overlay.csv
run_001013,run_001013__false_emergency_vehicle_5,false_emergency_vehicle,0.05,38,98462,0,120.0,dataset/overlays/run_001013/false_emergency_vehicle_5/attack_overlay.csv
run_001013,run_001013__false_hazard_event_5,false_hazard_event,0.05,38,102445,0,120.0,dataset/overlays/run_001013/false_hazard_event_5/attack_overlay.csv
run_001013,run_001013__replay_5,replay,0.05,38,98118,0,120.0,dataset/overlays/run_001013/replay_5/attack_overlay.csv
run_001013,run_001013__delayed_message_5,delayed_message,0.05,38,101471,0,120.0,dataset/overlays/run_001013/delayed_message_5/attack_overlay.csv
run_001013,run_001013__timestamp_shift_5,timestamp_shift,0.05,38,90098,0,120.0,dataset/overlays/run_001013/timestamp_shift_5/attack_overlay.csv
run_001013,run_001013__stale_message_replay_5,stale_message_replay,0.05,38,91128,0,120.0,dataset/overlays/run_001013/stale_message_replay_5/attack_overlay.csv
run_001013,run_001013__sybil_5,sybil,0.05,38,98753,0,120.0,dataset/overlays/run_001013/sybil_5/attack_overlay.csv
run_001013,run_001013__impersonation_5,impersonation,0.05,38,102777,0,120.0,dataset/overlays/run_001013/impersonation_5/attack_overlay.csv
run_001013,run_001013__pseudonym_abuse_5,pseudonym_abuse,0.05,38,105852,0,120.0,dataset/overlays/run_001013/pseudonym_abuse_5/attack_overlay.csv
run_001013,run_001013__flooding_ddos_5,flooding_ddos,0.05,38,499030,399224,120.0,dataset/overlays/run_001013/flooding_ddos_5/attack_overlay.csv
run_001013,run_001013__beacon_rate_abuse_5,beacon_rate_abuse,0.05,38,211012,105506,120.0,dataset/overlays/run_001013/beacon_rate_abuse_5/attack_overlay.csv
run_001013,run_001013__gnss_spoofing_5,gnss_spoofing,0.05,38,107518,0,120.0,dataset/overlays/run_001013/gnss_spoofing_5/attack_overlay.csv
run_001013,run_001013__map_location_spoofing_5,map_location_spoofing,0.05,38,95512,0,120.0,dataset/overlays/run_001013/map_location_spoofing_5/attack_overlay.csv
run_001013,run_001013__ghost_vehicle_5,ghost_vehicle,0.05,38,193996,96998,120.0,dataset/overlays/run_001013/ghost_vehicle_5/attack_overlay.csv
run_001013,run_001013__false_object_injection_5,false_object_injection,0.05,38,103744,0,120.0,dataset/overlays/run_001013/false_object_injection_5/attack_overlay.csv
run_001013,run_001013__object_position_shift_5,object_position_shift,0.05,38,100379,0,120.0,dataset/overlays/run_001013/object_position_shift_5/attack_overlay.csv
run_001014,run_001014__constant_position_5,constant_position,0.05,38,100998,0,120.0,dataset/overlays/run_001014/constant_position_5/attack_overlay.csv
run_001014,run_001014__position_offset_5,position_offset,0.05,38,103313,0,120.0,dataset/overlays/run_001014/position_offset_5/attack_overlay.csv
run_001014,run_001014__random_position_5,random_position,0.05,38,108483,0,120.0,dataset/overlays/run_001014/random_position_5/attack_overlay.csv
run_001014,run_001014__speed_manipulation_5,speed_manipulation,0.05,38,113568,0,120.0,dataset/overlays/run_001014/speed_manipulation_5/attack_overlay.csv
run_001014,run_001014__acceleration_manipulation_5,acceleration_manipulation,0.05,38,99506,0,120.0,dataset/overlays/run_001014/acceleration_manipulation_5/attack_overlay.csv
run_001014,run_001014__heading_manipulation_5,heading_manipulation,0.05,38,107211,0,120.0,dataset/overlays/run_001014/heading_manipulation_5/attack_overlay.csv
run_001014,run_001014__lane_spoofing_5,lane_spoofing,0.05,38,103137,0,120.0,dataset/overlays/run_001014/lane_spoofing_5/attack_overlay.csv
run_001014,run_001014__impossible_kinematics_5,impossible_kinematics,0.05,38,100787,0,120.0,dataset/overlays/run_001014/impossible_kinematics_5/attack_overlay.csv
run_001014,run_001014__eventual_stop_5,eventual_stop,0.05,38,108496,0,120.0,dataset/overlays/run_001014/eventual_stop_5/attack_overlay.csv
run_001014,run_001014__false_brake_event_5,false_brake_event,0.05,38,100671,0,120.0,dataset/overlays/run_001014/false_brake_event_5/attack_overlay.csv
run_001014,run_001014__false_emergency_vehicle_5,false_emergency_vehicle,0.05,38,91394,0,120.0,dataset/overlays/run_001014/false_emergency_vehicle_5/attack_overlay.csv
run_001014,run_001014__false_hazard_event_5,false_hazard_event,0.05,38,94813,0,120.0,dataset/overlays/run_001014/false_hazard_event_5/attack_overlay.csv
run_001014,run_001014__replay_5,replay,0.05,38,91855,0,120.0,dataset/overlays/run_001014/replay_5/attack_overlay.csv
run_001014,run_001014__delayed_message_5,delayed_message,0.05,38,104585,0,120.0,dataset/overlays/run_001014/delayed_message_5/attack_overlay.csv
run_001014,run_001014__timestamp_shift_5,timestamp_shift,0.05,38,93189,0,120.0,dataset/overlays/run_001014/timestamp_shift_5/attack_overlay.csv
run_001014,run_001014__stale_message_replay_5,stale_message_replay,0.05,38,97789,0,120.0,dataset/overlays/run_001014/stale_message_replay_5/attack_overlay.csv
run_001014,run_001014__sybil_5,sybil,0.05,38,99632,0,120.0,dataset/overlays/run_001014/sybil_5/attack_overlay.csv
run_001014,run_001014__impersonation_5,impersonation,0.05,38,107907,0,120.0,dataset/overlays/run_001014/impersonation_5/attack_overlay.csv
run_001014,run_001014__pseudonym_abuse_5,pseudonym_abuse,0.05,38,105071,0,120.0,dataset/overlays/run_001014/pseudonym_abuse_5/attack_overlay.csv
run_001014,run_001014__flooding_ddos_5,flooding_ddos,0.05,38,493125,394500,120.0,dataset/overlays/run_001014/flooding_ddos_5/attack_overlay.csv
